viewer_id,login_date,device_type,session_score,login_channel
135,2023-10-21,Gaming Console,48.9,Mobile OTP
135,2024-02-09,Web,95.9,Mobile OTP
135,2024-07-01,Web,70.6,Facebook
135,2023-10-04,Gaming Console,30.4,Mobile OTP
135,2025-03-10,Tablet,64.8,Apple
135,2025-03-30,Mobile,82.5,Google
135,2023-07-18,Mobile,76.7,Apple
135,2023-11-14,Web,33.8,Google
135,2025-02-24,Mobile,97.8,Apple
135,2025-02-27,Tablet,55.9,Google
135,2023-12-26,Smart TV,32.7,Google
135,2024-05-25,Tablet,34.4,Facebook
135,2025-04-28,Smart TV,27.9,Google
135,2024-11-23,Tablet,84.3,Facebook
135,2024-01-13,Smart TV,29.8,Google
135,2025-02-17,Web,30.0,Facebook
135,2024-06-30,Mobile,88.0,Google
136,2024-10-03,Tablet,41.9,Email
136,2023-09-25,Mobile,84.6,Apple
136,2023-07-19,Web,35.6,Mobile OTP
136,2024-03-25,Mobile,47.6,Apple
136,2024-09-03,Gaming Console,46.8,Apple
136,2023-11-03,Smart TV,98.3,Google
136,2025-03-24,Web,88.5,Email
136,2024-08-29,Tablet,76.1,Mobile OTP
136,2024-03-08,Gaming Console,78.2,Email
136,2023-10-24,Gaming Console,65.0,Mobile OTP
136,2025-04-10,Mobile,95.8,Facebook
136,2024-12-25,Mobile,59.7,Facebook
136,2024-11-11,Gaming Console,50.4,Mobile OTP
136,2024-01-21,Gaming Console,33.0,Mobile OTP
136,2024-04-04,Gaming Console,82.9,Facebook
136,2023-10-24,Web,78.8,Email
136,2024-08-18,Tablet,50.7,Facebook
136,2025-06-01,Mobile,22.0,Google
136,2025-03-14,Tablet,87.1,Email
136,2024-10-12,Web,20.9,Mobile OTP
137,2024-11-03,Web,97.6,Apple
137,2024-01-09,Web,55.0,Google
137,2024-04-21,Smart TV,38.8,Facebook
137,2023-07-11,Mobile,76.4,Email
137,2025-01-17,Web,85.4,Mobile OTP
137,2025-01-08,Gaming Console,63.7,Google
137,2023-07-03,Tablet,97.4,Mobile OTP
137,2025-04-23,Web,24.1,Google
137,2024-10-12,Tablet,60.4,Email
137,2024-09-08,Gaming Console,77.5,Apple
137,2023-07-03,Smart TV,89.0,Facebook
137,2023-12-28,Web,34.3,Apple
138,2025-02-04,Tablet,96.2,Facebook
138,2024-02-05,Tablet,38.1,Mobile OTP
138,2025-06-02,Mobile,90.3,Apple
138,2024-10-08,Tablet,84.7,Mobile OTP
138,2024-05-01,Mobile,74.2,Email
138,2024-03-28,Smart TV,70.0,Mobile OTP
138,2024-03-07,Mobile,45.3,Facebook
138,2023-12-28,Gaming Console,85.3,Email
138,2024-06-02,Web,60.1,Facebook
138,2024-11-03,Web,25.7,Mobile OTP
138,2025-02-18,Mobile,45.0,Google
138,2024-04-12,Mobile,94.8,Apple
138,2023-09-09,Web,88.1,Google
138,2024-07-04,Tablet,98.6,Facebook
139,2024-10-23,Tablet,21.0,Email
139,2025-03-04,Gaming Console,73.9,Mobile OTP
139,2024-03-26,Mobile,24.1,Email
139,2024-10-12,Smart TV,63.9,Apple
139,2024-09-14,Smart TV,43.0,Facebook
139,2024-01-31,Smart TV,44.5,Apple
139,2023-09-14,Smart TV,48.2,Email
139,2023-08-12,Web,69.7,Apple
139,2025-06-18,Tablet,46.7,Google
139,2024-10-07,Mobile,78.6,Google
139,2025-03-17,Mobile,52.4,Google
139,2024-01-03,Tablet,25.5,Apple
139,2024-11-27,Web,82.7,Mobile OTP
139,2025-04-09,Web,42.9,Mobile OTP
140,2024-01-31,Web,74.8,Mobile OTP
140,2023-10-14,Smart TV,46.6,Email
140,2025-01-06,Smart TV,24.5,Apple
140,2025-04-14,Smart TV,49.9,Email
140,2025-02-04,Tablet,95.6,Google
140,2025-02-02,Gaming Console,71.3,Mobile OTP
140,2024-09-07,Mobile,73.7,Apple
140,2024-10-21,Web,70.6,Mobile OTP
140,2024-11-05,Smart TV,35.9,Google
140,2024-12-05,Mobile,53.5,Mobile OTP
140,2024-10-18,Tablet,80.1,Apple
140,2025-06-25,Smart TV,28.1,Apple
140,2024-01-02,Tablet,42.2,Google
140,2024-04-27,Gaming Console,42.1,Apple
140,2024-04-05,Tablet,54.6,Mobile OTP
140,2023-07-22,Web,98.4,Email
140,2024-11-25,Mobile,25.4,Google
140,2024-08-18,Gaming Console,61.5,Facebook
140,2023-11-12,Smart TV,34.3,Email
140,2024-12-09,Tablet,97.7,Email
141,2023-12-06,Mobile,98.3,Email
141,2024-07-21,Smart TV,64.4,Apple
141,2025-01-20,Smart TV,35.2,Apple
141,2025-04-19,Tablet,66.6,Email
141,2024-10-30,Smart TV,36.4,Apple
141,2024-07-01,Web,61.6,Facebook
141,2025-03-06,Smart TV,25.9,Mobile OTP
141,2025-03-02,Mobile,68.4,Google
141,2025-03-28,Smart TV,61.3,Facebook
141,2023-11-06,Tablet,79.2,Facebook
141,2023-09-06,Mobile,70.5,Email
141,2023-09-28,Smart TV,64.0,Apple
141,2024-01-02,Mobile,75.2,Mobile OTP
141,2025-02-06,Smart TV,31.5,Facebook
141,2025-01-04,Web,67.6,Google
141,2023-11-07,Smart TV,33.8,Email
142,2024-11-04,Mobile,25.5,Facebook
142,2024-02-27,Smart TV,54.4,Apple
142,2023-08-31,Tablet,75.7,Apple
142,2024-03-12,Web,56.6,Facebook
142,2024-12-22,Web,27.4,Mobile OTP
142,2024-02-06,Mobile,64.3,Google
142,2025-01-23,Tablet,71.3,Email
142,2024-02-24,Mobile,76.3,Email
142,2024-01-03,Smart TV,49.9,Mobile OTP
142,2024-01-27,Tablet,65.1,Facebook
142,2025-03-10,Web,56.1,Facebook
142,2024-06-04,Tablet,73.8,Apple
142,2025-03-21,Gaming Console,66.7,Apple
142,2024-08-26,Gaming Console,62.1,Email
142,2025-05-17,Web,40.0,Mobile OTP
142,2023-08-18,Web,20.2,Facebook
142,2025-04-07,Gaming Console,33.9,Apple
143,2024-06-26,Smart TV,28.5,Facebook
143,2025-03-22,Mobile,32.4,Mobile OTP
143,2024-04-01,Web,95.6,Email
143,2024-01-31,Gaming Console,78.9,Email
143,2023-08-05,Tablet,90.6,Google
143,2025-03-12,Gaming Console,36.2,Mobile OTP
143,2023-10-05,Mobile,67.0,Google
143,2023-11-20,Gaming Console,76.1,Email
143,2024-04-21,Gaming Console,74.4,Apple
143,2024-08-16,Web,52.7,Google
143,2025-04-19,Gaming Console,21.2,Mobile OTP
143,2024-05-26,Mobile,66.6,Facebook
143,2024-02-13,Tablet,40.2,Facebook
143,2024-12-01,Mobile,56.0,Facebook
144,2025-01-16,Web,37.6,Email
144,2024-06-17,Tablet,78.1,Email
144,2024-09-30,Smart TV,69.4,Google
144,2023-11-03,Gaming Console,79.2,Google
144,2024-10-02,Smart TV,37.2,Apple
144,2023-06-30,Mobile,73.2,Google
144,2024-01-12,Mobile,59.8,Google
144,2025-01-03,Tablet,79.4,Apple
144,2023-10-28,Smart TV,46.2,Google
144,2025-01-05,Gaming Console,91.2,Mobile OTP
144,2024-06-18,Tablet,26.7,Facebook
144,2025-01-05,Gaming Console,84.6,Facebook
145,2023-08-30,Web,54.8,Google
145,2024-09-18,Web,77.9,Apple
145,2024-10-02,Gaming Console,20.7,Google
145,2024-04-16,Smart TV,67.2,Apple
145,2025-06-01,Tablet,69.1,Google
145,2024-04-02,Tablet,71.0,Google
145,2023-07-24,Web,39.4,Facebook
145,2023-11-19,Tablet,77.1,Email
145,2024-03-25,Smart TV,27.3,Facebook
145,2023-07-07,Web,35.9,Facebook
145,2024-02-17,Smart TV,90.2,Google
145,2025-02-25,Web,79.1,Google
145,2023-11-13,Mobile,21.1,Facebook
145,2024-11-02,Smart TV,39.9,Google
145,2024-09-27,Mobile,37.2,Facebook
146,2023-12-25,Tablet,26.2,Apple
146,2024-11-14,Mobile,92.9,Facebook
146,2024-03-04,Mobile,48.4,Facebook
146,2023-09-29,Mobile,54.0,Facebook
146,2024-04-02,Gaming Console,37.2,Mobile OTP
146,2024-08-30,Smart TV,67.8,Facebook
146,2023-10-27,Web,67.6,Mobile OTP
146,2025-02-18,Tablet,49.8,Google
146,2024-01-30,Mobile,46.6,Apple
146,2024-01-25,Gaming Console,90.8,Mobile OTP
146,2024-12-10,Gaming Console,50.7,Email
146,2024-09-04,Mobile,59.5,Facebook
146,2024-02-28,Gaming Console,42.7,Mobile OTP
146,2025-04-06,Web,82.9,Email
146,2025-06-23,Gaming Console,51.8,Email
146,2024-03-03,Web,61.1,Mobile OTP
147,2025-04-15,Tablet,79.0,Email
147,2024-03-15,Gaming Console,61.7,Apple
147,2023-11-11,Gaming Console,25.5,Facebook
147,2025-05-20,Mobile,49.7,Mobile OTP
147,2025-04-28,Gaming Console,93.7,Email
147,2024-04-16,Web,66.8,Mobile OTP
147,2023-12-10,Tablet,63.1,Mobile OTP
147,2024-12-09,Smart TV,41.5,Google
147,2023-09-30,Web,49.5,Facebook
147,2024-12-14,Smart TV,91.6,Facebook
147,2024-08-31,Mobile,73.3,Email
147,2023-10-28,Smart TV,83.0,Email
147,2024-03-20,Mobile,56.3,Apple
147,2024-10-14,Web,70.4,Google
147,2023-07-24,Web,39.9,Facebook
147,2025-03-28,Gaming Console,76.4,Facebook
147,2023-12-30,Gaming Console,54.2,Facebook
147,2024-07-21,Mobile,55.4,Google
148,2023-08-01,Smart TV,82.7,Mobile OTP
148,2025-06-23,Web,53.6,Apple
148,2024-10-22,Mobile,60.0,Email
148,2024-10-16,Web,82.8,Facebook
148,2023-07-11,Mobile,67.9,Apple
148,2024-11-12,Web,36.1,Email
148,2024-04-26,Smart TV,67.2,Facebook
148,2024-03-30,Tablet,52.6,Facebook
148,2024-07-31,Mobile,57.6,Google
148,2024-06-07,Web,22.3,Mobile OTP
148,2023-10-16,Mobile,36.8,Mobile OTP
148,2024-11-16,Gaming Console,42.5,Google
148,2024-09-29,Gaming Console,77.0,Email
148,2024-02-02,Smart TV,20.9,Facebook
148,2024-10-22,Tablet,52.7,Google
148,2024-10-23,Smart TV,93.9,Email
149,2024-01-10,Web,32.8,Mobile OTP
149,2024-09-11,Tablet,25.6,Google
149,2023-10-05,Mobile,34.9,Facebook
149,2025-02-23,Smart TV,73.1,Mobile OTP
149,2023-09-11,Smart TV,90.5,Email
149,2024-12-03,Gaming Console,85.1,Google
149,2023-09-21,Web,74.8,Facebook
149,2023-09-18,Gaming Console,28.8,Apple
149,2023-09-12,Web,43.1,Facebook
149,2023-11-19,Mobile,44.8,Apple
149,2023-11-20,Smart TV,40.0,Mobile OTP
149,2024-01-05,Tablet,61.2,Facebook
149,2024-07-13,Gaming Console,62.8,Facebook
149,2023-11-21,Smart TV,48.6,Apple
149,2024-11-22,Tablet,48.3,Email
149,2024-01-28,Tablet,86.3,Apple
150,2023-07-25,Mobile,86.2,Email
150,2024-06-23,Smart TV,37.3,Mobile OTP
150,2023-11-25,Gaming Console,84.7,Google
150,2025-05-09,Gaming Console,82.9,Mobile OTP
150,2024-02-23,Web,70.6,Google
150,2023-06-29,Tablet,49.9,Facebook
150,2024-10-29,Tablet,41.7,Apple
150,2025-04-19,Mobile,38.5,Mobile OTP
150,2025-02-26,Gaming Console,45.5,Apple
150,2024-10-28,Tablet,92.3,Mobile OTP
150,2023-10-14,Gaming Console,26.2,Apple
150,2023-08-31,Gaming Console,86.3,Facebook
150,2024-07-05,Gaming Console,47.9,Apple
150,2024-12-06,Mobile,61.7,Google
150,2023-09-09,Web,83.6,Mobile OTP
150,2023-12-31,Web,90.8,Facebook
150,2023-12-12,Smart TV,47.6,Google
150,2025-06-18,Tablet,56.9,Mobile OTP
150,2024-01-29,Web,53.2,Email
150,2024-05-31,Mobile,21.1,Email
151,2023-09-07,Web,32.8,Facebook
151,2023-11-01,Smart TV,73.9,Email
151,2023-07-25,Mobile,34.3,Email
151,2024-01-25,Gaming Console,75.5,Mobile OTP
151,2025-02-01,Gaming Console,38.4,Apple
151,2024-02-10,Tablet,29.4,Google
151,2024-12-17,Mobile,33.2,Apple
151,2023-09-04,Web,20.2,Apple
151,2025-01-01,Smart TV,77.5,Google
151,2023-07-30,Smart TV,78.6,Apple
151,2025-03-10,Gaming Console,61.2,Apple
151,2024-10-23,Web,32.9,Google
151,2023-10-29,Web,26.7,Google
151,2024-03-14,Web,21.5,Mobile OTP
151,2024-05-11,Tablet,33.3,Google
151,2024-09-23,Web,91.3,Apple
151,2025-03-30,Gaming Console,39.3,Apple
151,2023-09-02,Mobile,48.3,Facebook
151,2025-02-11,Gaming Console,28.4,Email
151,2023-11-07,Gaming Console,37.8,Mobile OTP
152,2024-04-14,Gaming Console,37.0,Apple
152,2025-05-30,Smart TV,44.9,Mobile OTP
152,2024-01-11,Gaming Console,33.4,Facebook
152,2024-04-03,Smart TV,39.5,Email
152,2025-03-09,Mobile,41.4,Google
152,2025-01-31,Web,46.9,Apple
152,2024-10-13,Gaming Console,80.0,Email
152,2025-01-29,Smart TV,65.8,Mobile OTP
152,2023-09-17,Smart TV,98.9,Google
152,2024-11-16,Tablet,53.2,Email
152,2023-08-08,Web,80.3,Google
152,2025-05-15,Smart TV,89.7,Email
152,2023-10-21,Tablet,74.3,Apple
152,2024-04-26,Tablet,52.9,Facebook
152,2024-08-31,Smart TV,80.3,Email
152,2025-02-02,Tablet,36.3,Facebook
152,2024-11-03,Gaming Console,46.2,Google
152,2023-11-06,Mobile,63.7,Apple
152,2024-03-30,Gaming Console,66.0,Mobile OTP
152,2024-03-15,Gaming Console,21.8,Google
153,2023-07-18,Smart TV,59.7,Apple
153,2024-11-08,Gaming Console,94.7,Email
153,2025-02-28,Web,55.1,Mobile OTP
153,2025-06-07,Tablet,98.4,Apple
153,2023-09-30,Smart TV,61.0,Email
153,2025-04-29,Web,29.1,Email
153,2023-09-17,Web,81.2,Apple
153,2024-04-22,Gaming Console,74.3,Email
153,2023-07-30,Smart TV,81.8,Email
153,2024-01-04,Tablet,96.1,Google
153,2024-02-11,Gaming Console,82.1,Email
153,2024-11-23,Mobile,68.9,Apple
154,2024-11-03,Web,73.9,Mobile OTP
154,2025-01-08,Mobile,52.6,Google
154,2024-08-21,Tablet,90.8,Facebook
154,2024-08-13,Gaming Console,37.8,Apple
154,2025-06-10,Tablet,77.2,Apple
154,2024-10-28,Gaming Console,90.5,Apple
154,2024-02-29,Tablet,78.5,Email
154,2024-07-13,Gaming Console,75.8,Email
154,2024-11-20,Tablet,80.2,Facebook
154,2023-09-04,Mobile,57.2,Apple
154,2024-10-22,Mobile,89.9,Facebook
154,2023-12-25,Gaming Console,36.3,Apple
154,2024-03-05,Mobile,30.2,Email
154,2024-11-02,Gaming Console,42.8,Apple
154,2024-04-03,Tablet,62.5,Apple
154,2025-03-01,Gaming Console,60.8,Apple
154,2024-08-08,Web,85.6,Google
154,2025-06-18,Gaming Console,52.4,Facebook
154,2023-08-05,Smart TV,58.7,Apple
154,2024-10-09,Web,21.1,Apple
155,2023-10-19,Smart TV,84.3,Email
155,2025-03-08,Tablet,92.1,Mobile OTP
155,2025-03-10,Web,36.3,Mobile OTP
155,2025-03-23,Web,25.4,Apple
155,2023-08-20,Mobile,90.2,Google
155,2024-06-20,Mobile,51.2,Apple
155,2023-12-20,Smart TV,63.3,Facebook
155,2025-06-05,Gaming Console,97.4,Email
155,2023-08-02,Gaming Console,25.3,Facebook
155,2023-12-06,Gaming Console,71.9,Apple
155,2024-10-09,Gaming Console,25.9,Apple
155,2024-04-16,Mobile,50.0,Google
155,2023-12-15,Web,84.3,Google
155,2024-05-27,Tablet,54.7,Apple
155,2025-02-01,Gaming Console,99.8,Facebook
155,2024-05-19,Tablet,64.7,Email
155,2025-03-14,Mobile,45.7,Mobile OTP
155,2024-05-18,Tablet,37.6,Mobile OTP
155,2023-09-21,Mobile,48.0,Apple
155,2024-06-24,Mobile,49.8,Apple
156,2024-10-16,Smart TV,49.6,Mobile OTP
156,2023-09-10,Smart TV,57.1,Email
156,2024-04-23,Tablet,77.8,Apple
156,2024-08-07,Mobile,72.5,Apple
156,2023-06-27,Smart TV,76.7,Apple
156,2023-09-01,Tablet,20.7,Facebook
156,2024-09-10,Tablet,37.4,Email
156,2024-09-21,Tablet,72.9,Apple
156,2024-02-04,Tablet,58.7,Mobile OTP
156,2024-07-02,Smart TV,20.4,Facebook
156,2023-11-25,Tablet,84.4,Email
156,2024-10-29,Tablet,81.8,Facebook
156,2025-05-21,Gaming Console,63.9,Facebook
156,2024-03-18,Gaming Console,25.3,Facebook
156,2023-08-05,Smart TV,81.3,Facebook
156,2023-12-06,Smart TV,66.7,Mobile OTP
156,2024-05-24,Tablet,82.6,Google
156,2024-08-09,Mobile,80.1,Facebook
157,2024-09-22,Gaming Console,74.2,Mobile OTP
157,2024-06-06,Smart TV,80.7,Facebook
157,2024-10-19,Tablet,21.2,Facebook
157,2024-12-01,Smart TV,36.6,Apple
157,2023-09-18,Web,77.1,Mobile OTP
157,2025-01-02,Tablet,50.9,Email
157,2023-12-06,Web,73.0,Mobile OTP
157,2024-03-02,Mobile,47.8,Mobile OTP
157,2025-02-22,Web,51.3,Facebook
157,2025-06-01,Smart TV,32.7,Facebook
157,2024-01-26,Mobile,40.7,Mobile OTP
157,2024-07-12,Tablet,68.4,Google
157,2024-11-21,Gaming Console,54.7,Google
157,2023-07-30,Mobile,81.9,Facebook
157,2023-10-24,Gaming Console,88.2,Apple
157,2023-10-07,Tablet,63.3,Mobile OTP
157,2024-12-02,Web,80.7,Mobile OTP
157,2024-12-05,Smart TV,44.6,Apple
158,2023-09-13,Tablet,50.9,Facebook
158,2024-09-15,Mobile,67.1,Mobile OTP
158,2023-11-11,Smart TV,34.8,Email
158,2025-05-06,Web,68.0,Apple
158,2024-04-09,Smart TV,88.9,Google
158,2024-05-26,Smart TV,89.5,Mobile OTP
158,2025-01-18,Web,77.9,Google
158,2024-12-01,Gaming Console,79.7,Mobile OTP
158,2023-09-13,Gaming Console,64.6,Facebook
158,2024-04-24,Mobile,66.8,Mobile OTP
158,2025-05-04,Gaming Console,30.7,Mobile OTP
158,2025-02-28,Smart TV,55.5,Apple
158,2024-08-30,Web,56.1,Facebook
158,2025-01-11,Mobile,96.7,Apple
158,2024-05-21,Mobile,54.5,Apple
158,2024-10-20,Smart TV,63.9,Mobile OTP
158,2025-05-25,Web,62.7,Email
159,2023-10-03,Tablet,95.1,Email
159,2024-06-25,Mobile,70.9,Google
159,2024-07-18,Mobile,46.0,Apple
159,2023-08-01,Smart TV,41.6,Facebook
159,2025-05-10,Web,35.3,Google
159,2025-03-01,Tablet,75.6,Mobile OTP
159,2024-06-14,Tablet,37.5,Facebook
159,2024-07-02,Smart TV,67.6,Facebook
159,2025-04-30,Tablet,41.2,Apple
159,2023-11-03,Mobile,73.0,Facebook
159,2024-08-22,Tablet,85.2,Mobile OTP
159,2024-12-11,Tablet,82.2,Mobile OTP
159,2023-09-28,Smart TV,80.9,Facebook
159,2024-04-05,Gaming Console,35.0,Google
160,2024-09-07,Mobile,81.9,Facebook
160,2025-04-02,Web,79.8,Facebook
160,2024-06-29,Gaming Console,32.0,Apple
160,2024-04-03,Smart TV,37.4,Apple
160,2025-06-12,Mobile,57.1,Google
160,2025-04-26,Web,41.1,Google
160,2025-01-04,Mobile,53.2,Google
160,2024-01-12,Gaming Console,91.1,Facebook
160,2025-05-31,Web,85.9,Email
160,2025-06-05,Smart TV,70.4,Google
160,2024-05-23,Smart TV,88.6,Mobile OTP
160,2023-10-02,Mobile,82.7,Apple
160,2024-04-23,Web,54.3,Facebook
160,2024-11-19,Gaming Console,36.1,Facebook
160,2024-12-25,Gaming Console,61.1,Apple
161,2024-01-31,Tablet,99.7,Facebook
161,2024-11-20,Web,86.0,Google
161,2025-03-17,Smart TV,87.6,Email
161,2024-11-28,Web,39.9,Email
161,2025-05-10,Tablet,66.1,Google
161,2024-10-01,Tablet,25.4,Facebook
161,2023-11-20,Smart TV,27.6,Email
161,2024-09-25,Tablet,99.9,Apple
161,2024-01-25,Smart TV,46.1,Email
161,2024-03-05,Web,79.9,Facebook
161,2024-10-30,Tablet,84.5,Facebook
161,2025-06-13,Mobile,88.6,Apple
161,2024-10-14,Gaming Console,99.8,Google
161,2025-05-27,Smart TV,39.3,Facebook
161,2024-06-29,Gaming Console,23.2,Google
161,2024-11-15,Tablet,52.9,Facebook
161,2024-02-17,Web,30.4,Mobile OTP
161,2023-09-19,Gaming Console,21.8,Email
162,2024-03-10,Web,82.7,Facebook
162,2024-06-12,Gaming Console,65.3,Facebook
162,2024-08-17,Web,45.0,Apple
162,2024-10-26,Gaming Console,72.3,Facebook
162,2024-04-27,Tablet,38.6,Facebook
162,2024-12-24,Tablet,21.2,Mobile OTP
162,2025-03-03,Mobile,81.1,Facebook
162,2024-01-22,Mobile,69.9,Email
162,2025-03-07,Mobile,81.0,Google
162,2025-02-06,Smart TV,23.1,Google
162,2024-07-13,Tablet,87.0,Google
162,2023-07-15,Mobile,69.6,Facebook
162,2023-10-11,Tablet,65.1,Mobile OTP
162,2024-10-28,Smart TV,70.0,Email
162,2023-11-20,Web,89.2,Facebook
162,2024-12-26,Mobile,67.0,Google
163,2023-10-22,Mobile,25.5,Email
163,2024-01-22,Web,71.1,Google
163,2023-12-27,Web,78.6,Email
163,2025-03-01,Gaming Console,74.1,Facebook
163,2024-11-12,Web,31.1,Google
163,2024-01-28,Smart TV,66.3,Email
163,2024-12-28,Web,65.6,Mobile OTP
163,2023-07-20,Gaming Console,89.5,Facebook
163,2025-02-11,Smart TV,50.3,Apple
163,2023-09-09,Mobile,49.7,Email
163,2025-03-22,Web,69.5,Mobile OTP
163,2024-12-18,Tablet,70.6,Google
163,2025-03-20,Mobile,57.5,Mobile OTP
163,2024-12-20,Mobile,55.4,Mobile OTP
163,2024-08-10,Gaming Console,59.5,Email
163,2023-12-17,Tablet,88.9,Mobile OTP
163,2025-01-20,Smart TV,56.9,Facebook
163,2025-01-30,Web,95.2,Facebook
163,2024-01-23,Web,60.3,Facebook
163,2024-10-24,Gaming Console,95.9,Google
164,2025-05-04,Mobile,49.0,Facebook
164,2024-04-05,Web,89.1,Email
164,2025-05-26,Smart TV,28.8,Apple
164,2025-06-09,Web,94.0,Google
164,2024-02-10,Web,70.5,Mobile OTP
164,2024-08-03,Gaming Console,24.4,Apple
164,2023-07-06,Gaming Console,71.5,Facebook
164,2023-12-27,Tablet,97.9,Apple
164,2024-09-22,Gaming Console,25.6,Google
164,2025-01-17,Web,64.4,Email
164,2025-03-24,Smart TV,79.8,Email
164,2025-02-22,Tablet,84.8,Google
164,2025-04-23,Tablet,53.1,Apple
165,2024-11-23,Web,76.4,Mobile OTP
165,2024-10-12,Web,56.4,Apple
165,2024-12-29,Gaming Console,73.4,Email
165,2024-07-30,Mobile,87.0,Google
165,2024-09-10,Web,33.6,Google
165,2025-01-14,Mobile,21.5,Google
165,2025-05-31,Tablet,82.3,Facebook
165,2024-01-28,Smart TV,68.8,Mobile OTP
165,2023-11-03,Gaming Console,76.0,Apple
165,2024-11-07,Mobile,87.1,Email
165,2023-11-10,Tablet,84.2,Facebook
165,2023-11-01,Web,96.9,Email
165,2024-07-06,Mobile,62.9,Google
165,2024-03-28,Gaming Console,59.1,Apple
165,2024-05-05,Mobile,52.2,Google
165,2024-08-06,Tablet,32.3,Mobile OTP
165,2023-09-30,Gaming Console,65.8,Google
165,2024-08-26,Smart TV,42.2,Email
165,2023-12-30,Smart TV,93.7,Facebook
166,2024-02-23,Smart TV,27.6,Email
166,2024-11-26,Tablet,67.5,Google
166,2023-10-18,Smart TV,76.2,Facebook
166,2023-10-17,Web,25.3,Google
166,2024-02-17,Gaming Console,38.5,Email
166,2023-08-03,Mobile,93.3,Email
166,2025-05-08,Mobile,69.3,Apple
166,2024-09-19,Web,39.7,Email
166,2024-10-22,Gaming Console,75.3,Email
166,2024-06-19,Tablet,67.7,Google
166,2024-08-18,Web,60.1,Apple
166,2024-03-14,Mobile,98.1,Email
166,2025-01-20,Smart TV,74.7,Google
166,2024-02-14,Gaming Console,50.0,Facebook
166,2023-12-04,Gaming Console,84.0,Google
166,2023-11-08,Mobile,90.8,Facebook
166,2023-08-15,Web,30.0,Facebook
166,2024-06-30,Web,36.0,Email
166,2024-04-26,Mobile,37.3,Email
167,2024-07-23,Gaming Console,69.8,Apple
167,2023-09-02,Mobile,97.9,Google
167,2023-12-05,Web,57.2,Facebook
167,2023-11-29,Web,87.8,Facebook
167,2024-02-24,Tablet,25.0,Google
167,2024-03-16,Mobile,46.8,Google
167,2023-12-03,Tablet,25.4,Google
167,2024-12-28,Smart TV,98.0,Mobile OTP
167,2024-07-18,Smart TV,85.4,Google
167,2025-06-24,Tablet,88.2,Mobile OTP
167,2025-02-18,Mobile,95.0,Facebook
167,2025-06-13,Gaming Console,26.8,Mobile OTP
168,2023-07-03,Gaming Console,25.7,Email
168,2024-10-27,Web,36.9,Email
168,2024-05-17,Mobile,38.3,Facebook
168,2025-04-18,Smart TV,57.5,Mobile OTP
168,2024-09-17,Gaming Console,41.5,Apple
168,2024-09-23,Smart TV,28.1,Mobile OTP
168,2025-05-27,Smart TV,33.4,Mobile OTP
168,2024-11-06,Web,31.8,Mobile OTP
168,2024-02-16,Tablet,97.8,Apple
168,2025-04-26,Mobile,80.7,Apple
168,2025-05-17,Gaming Console,97.4,Email
168,2024-04-04,Web,55.2,Mobile OTP
168,2024-07-25,Mobile,42.3,Email
169,2024-01-19,Web,36.6,Mobile OTP
169,2025-04-23,Tablet,70.4,Google
169,2025-02-16,Smart TV,37.6,Mobile OTP
169,2024-03-27,Smart TV,21.6,Email
169,2025-02-02,Tablet,86.1,Mobile OTP
169,2024-05-17,Mobile,49.2,Email
169,2023-07-29,Web,48.3,Facebook
169,2025-04-13,Gaming Console,44.2,Apple
169,2023-11-14,Gaming Console,98.0,Google
169,2024-07-06,Tablet,33.6,Google
169,2025-05-20,Web,91.9,Facebook
169,2023-10-27,Smart TV,82.1,Email
169,2025-05-26,Gaming Console,26.1,Mobile OTP
169,2024-07-24,Tablet,98.9,Facebook
169,2023-07-02,Tablet,41.7,Apple
169,2023-08-13,Gaming Console,27.9,Apple
169,2024-10-29,Gaming Console,86.3,Apple
169,2025-01-12,Tablet,76.5,Mobile OTP
169,2025-03-20,Smart TV,69.4,Email
170,2024-05-02,Mobile,58.3,Facebook
170,2023-09-10,Tablet,82.4,Mobile OTP
170,2024-07-24,Gaming Console,44.3,Email
170,2024-11-21,Gaming Console,44.9,Apple
170,2025-06-09,Mobile,20.3,Google
170,2025-01-13,Gaming Console,33.9,Mobile OTP
170,2024-10-11,Smart TV,90.0,Facebook
170,2025-05-13,Gaming Console,55.3,Mobile OTP
170,2024-12-23,Web,98.7,Facebook
170,2023-10-17,Smart TV,51.7,Mobile OTP
170,2024-05-27,Mobile,77.2,Email
170,2024-02-24,Tablet,42.6,Google
170,2023-08-29,Gaming Console,49.1,Google
170,2023-08-05,Gaming Console,35.3,Mobile OTP
170,2025-01-27,Web,47.8,Mobile OTP
170,2024-08-07,Smart TV,63.8,Google
171,2024-08-20,Mobile,73.1,Apple
171,2023-12-10,Gaming Console,35.9,Google
171,2024-01-02,Mobile,23.6,Apple
171,2024-04-05,Tablet,30.1,Facebook
171,2024-09-29,Web,65.0,Mobile OTP
171,2024-05-08,Gaming Console,81.2,Facebook
171,2023-07-09,Tablet,95.2,Apple
171,2024-10-31,Mobile,21.3,Email
171,2024-07-21,Web,61.8,Facebook
171,2024-10-07,Web,57.7,Mobile OTP
171,2024-09-21,Web,72.5,Google
171,2024-12-30,Gaming Console,64.8,Google
171,2024-08-28,Gaming Console,75.0,Facebook
171,2024-11-20,Tablet,72.6,Apple
171,2023-08-19,Web,29.4,Google
171,2025-05-05,Web,84.0,Facebook
171,2023-09-12,Smart TV,29.9,Google
